genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
metamdbg_nextpolish_8373_SemiBin_74.fa,102_1,0.050000000000000044,average,fastANI,102
flye_4143_SemiBin_233.fa,102_2,0.050000000000000044,average,fastANI,102
flye_nextpolish_4143_SemiBin_230.fa,102_2,0.050000000000000044,average,fastANI,102
hybridspades_4143_SemiBin_33.fa,102_2,0.050000000000000044,average,fastANI,102
hybridspades_8373_SemiBin_40.fa,102_2,0.050000000000000044,average,fastANI,102
metamdbg_4143_SemiBin_148.fa,102_2,0.050000000000000044,average,fastANI,102
metamdbg_8373_SemiBin_166.fa,102_2,0.050000000000000044,average,fastANI,102
metamdbg_nextpolish_4143_SemiBin_122.fa,102_2,0.050000000000000044,average,fastANI,102
metamdbg_nextpolish_8373_SemiBin_165.fa,102_2,0.050000000000000044,average,fastANI,102
myloasm_4143_SemiBin_163.fa,102_2,0.050000000000000044,average,fastANI,102
myloasm_nextpolish_4143_SemiBin_172.fa,102_2,0.050000000000000044,average,fastANI,102
opera_ms_4143_SemiBin_82.fa,102_2,0.050000000000000044,average,fastANI,102
opera_ms_8373_SemiBin_61.fa,102_2,0.050000000000000044,average,fastANI,102
flye_8366_SemiBin_41.fa,102_3,0.050000000000000044,average,fastANI,102
flye_nextpolish_8366_SemiBin_136.fa,102_3,0.050000000000000044,average,fastANI,102
hybridspades_8366_SemiBin_35.fa,102_3,0.050000000000000044,average,fastANI,102
hybridspades_8915_SemiBin_255.fa,102_3,0.050000000000000044,average,fastANI,102
metamdbg_8366_SemiBin_436.fa,102_3,0.050000000000000044,average,fastANI,102
metamdbg_8915_SemiBin_217.fa,102_3,0.050000000000000044,average,fastANI,102
metamdbg_nextpolish_8366_SemiBin_426.fa,102_3,0.050000000000000044,average,fastANI,102
metamdbg_nextpolish_8915_SemiBin_127.fa,102_3,0.050000000000000044,average,fastANI,102
myloasm_8366_SemiBin_99.fa,102_3,0.050000000000000044,average,fastANI,102
myloasm_nextpolish_8366_SemiBin_117.fa,102_3,0.050000000000000044,average,fastANI,102
opera_ms_8366_SemiBin_83.fa,102_3,0.050000000000000044,average,fastANI,102
opera_ms_8915_SemiBin_106.fa,102_3,0.050000000000000044,average,fastANI,102
flye_4143_SemiBin_141.fa,103_1,0.050000000000000044,average,fastANI,103
flye_8915_SemiBin_45.fa,103_1,0.050000000000000044,average,fastANI,103
flye_nextpolish_4143_SemiBin_137.fa,103_1,0.050000000000000044,average,fastANI,103
flye_nextpolish_8915_SemiBin_99.fa,103_1,0.050000000000000044,average,fastANI,103
hybridspades_4143_SemiBin_120.fa,103_1,0.050000000000000044,average,fastANI,103
hybridspades_8915_SemiBin_175.fa,103_1,0.050000000000000044,average,fastANI,103
metamdbg_4143_SemiBin_16.fa,103_1,0.050000000000000044,average,fastANI,103
metamdbg_8915_SemiBin_72.fa,103_1,0.050000000000000044,average,fastANI,103
metamdbg_nextpolish_4143_SemiBin_101.fa,103_1,0.050000000000000044,average,fastANI,103
metamdbg_nextpolish_8915_SemiBin_131.fa,103_1,0.050000000000000044,average,fastANI,103
myloasm_4143_SemiBin_76.fa,103_1,0.050000000000000044,average,fastANI,103
myloasm_8915_SemiBin_14.fa,103_1,0.050000000000000044,average,fastANI,103
myloasm_nextpolish_4143_SemiBin_81.fa,103_1,0.050000000000000044,average,fastANI,103
myloasm_nextpolish_8915_SemiBin_44.fa,103_1,0.050000000000000044,average,fastANI,103
opera_ms_4143_SemiBin_164.fa,103_1,0.050000000000000044,average,fastANI,103
opera_ms_8915_SemiBin_152.fa,103_1,0.050000000000000044,average,fastANI,103
flye_8915_SemiBin_591.fa,104_1,0.050000000000000044,average,fastANI,104
flye_nextpolish_8915_SemiBin_590.fa,104_1,0.050000000000000044,average,fastANI,104
hybridspades_8915_SemiBin_32.fa,104_1,0.050000000000000044,average,fastANI,104
metamdbg_8915_SemiBin_263.fa,104_1,0.050000000000000044,average,fastANI,104
metamdbg_nextpolish_8915_SemiBin_277.fa,104_1,0.050000000000000044,average,fastANI,104
myloasm_8915_SemiBin_258.fa,104_1,0.050000000000000044,average,fastANI,104
myloasm_nextpolish_8915_SemiBin_261.fa,104_1,0.050000000000000044,average,fastANI,104
opera_ms_8915_SemiBin_1.fa,104_1,0.050000000000000044,average,fastANI,104
flye_8915_SemiBin_227.fa,105_1,0.050000000000000044,average,fastANI,105
flye_nextpolish_8915_SemiBin_219.fa,105_1,0.050000000000000044,average,fastANI,105
hybridspades_8915_SemiBin_35.fa,105_1,0.050000000000000044,average,fastANI,105
metamdbg_8915_SemiBin_312.fa,105_1,0.050000000000000044,average,fastANI,105
metamdbg_nextpolish_8915_SemiBin_326.fa,105_1,0.050000000000000044,average,fastANI,105
myloasm_8915_SemiBin_583.fa,105_1,0.050000000000000044,average,fastANI,105
myloasm_nextpolish_8915_SemiBin_583.fa,105_1,0.050000000000000044,average,fastANI,105
flye_4143_SemiBin_403.fa,105_2,0.050000000000000044,average,fastANI,105
flye_nextpolish_4143_SemiBin_444.fa,105_2,0.050000000000000044,average,fastANI,105
hybridspades_4143_SemiBin_25.fa,105_2,0.050000000000000044,average,fastANI,105
metamdbg_4143_SemiBin_142.fa,105_2,0.050000000000000044,average,fastANI,105
metamdbg_nextpolish_4143_SemiBin_163.fa,105_2,0.050000000000000044,average,fastANI,105
myloasm_4143_SemiBin_168.fa,105_2,0.050000000000000044,average,fastANI,105
myloasm_nextpolish_4143_SemiBin_163.fa,105_2,0.050000000000000044,average,fastANI,105
opera_ms_4143_SemiBin_1.fa,105_2,0.050000000000000044,average,fastANI,105
flye_8366_SemiBin_566.fa,106_1,0.050000000000000044,average,fastANI,106
flye_nextpolish_8366_SemiBin_522.fa,106_1,0.050000000000000044,average,fastANI,106
flye_nextpolish_8915_SemiBin_363.fa,106_1,0.050000000000000044,average,fastANI,106
hybridspades_8366_SemiBin_2.fa,106_1,0.050000000000000044,average,fastANI,106
hybridspades_8915_SemiBin_65.fa,106_1,0.050000000000000044,average,fastANI,106
metamdbg_8366_SemiBin_127.fa,106_1,0.050000000000000044,average,fastANI,106
metamdbg_nextpolish_8366_SemiBin_141.fa,106_1,0.050000000000000044,average,fastANI,106
metamdbg_nextpolish_8915_SemiBin_191.fa,106_1,0.050000000000000044,average,fastANI,106
myloasm_8366_SemiBin_387.fa,106_1,0.050000000000000044,average,fastANI,106
myloasm_8915_SemiBin_104.fa,106_1,0.050000000000000044,average,fastANI,106
myloasm_nextpolish_8366_SemiBin_395.fa,106_1,0.050000000000000044,average,fastANI,106
myloasm_nextpolish_8915_SemiBin_133.fa,106_1,0.050000000000000044,average,fastANI,106
opera_ms_8366_SemiBin_0.fa,106_1,0.050000000000000044,average,fastANI,106
opera_ms_8915_SemiBin_22.fa,106_1,0.050000000000000044,average,fastANI,106
flye_8915_SemiBin_367.fa,107_1,0.050000000000000044,average,fastANI,107
flye_nextpolish_8915_SemiBin_361.fa,107_1,0.050000000000000044,average,fastANI,107
hybridspades_8915_SemiBin_63.fa,107_1,0.050000000000000044,average,fastANI,107
metamdbg_8915_SemiBin_62.fa,107_1,0.050000000000000044,average,fastANI,107
metamdbg_nextpolish_8915_SemiBin_188.fa,107_1,0.050000000000000044,average,fastANI,107
myloasm_8915_SemiBin_108.fa,107_1,0.050000000000000044,average,fastANI,107
myloasm_nextpolish_8915_SemiBin_136.fa,107_1,0.050000000000000044,average,fastANI,107
opera_ms_8915_SemiBin_21.fa,107_1,0.050000000000000044,average,fastANI,107
flye_nextpolish_8915_SemiBin_360.fa,108_1,0.050000000000000044,average,fastANI,108
hybridspades_8915_SemiBin_67.fa,108_1,0.050000000000000044,average,fastANI,108
metamdbg_8915_SemiBin_64.fa,108_1,0.050000000000000044,average,fastANI,108
metamdbg_nextpolish_8915_SemiBin_187.fa,108_1,0.050000000000000044,average,fastANI,108
myloasm_8915_SemiBin_106.fa,108_1,0.050000000000000044,average,fastANI,108
myloasm_nextpolish_8915_SemiBin_135.fa,108_1,0.050000000000000044,average,fastANI,108
opera_ms_8915_SemiBin_23.fa,108_1,0.050000000000000044,average,fastANI,108
hybridspades_8915_SemiBin_66.fa,109_1,0.050000000000000044,average,fastANI,109
metamdbg_nextpolish_8915_SemiBin_190.fa,109_1,0.050000000000000044,average,fastANI,109
myloasm_8915_SemiBin_105.fa,109_1,0.050000000000000044,average,fastANI,109
flye_4143_SemiBin_117.fa,110_1,0.050000000000000044,average,fastANI,110
flye_nextpolish_4143_SemiBin_58.fa,110_1,0.050000000000000044,average,fastANI,110
hybridspades_4143_SemiBin_18.fa,110_1,0.050000000000000044,average,fastANI,110
metamdbg_4143_SemiBin_197.fa,110_1,0.050000000000000044,average,fastANI,110
metamdbg_nextpolish_4143_SemiBin_243.fa,110_1,0.050000000000000044,average,fastANI,110
myloasm_4143_SemiBin_523.fa,110_1,0.050000000000000044,average,fastANI,110
myloasm_nextpolish_4143_SemiBin_506.fa,110_1,0.050000000000000044,average,fastANI,110
opera_ms_4143_SemiBin_0.fa,110_1,0.050000000000000044,average,fastANI,110
hybridspades_8915_SemiBin_64.fa,111_1,0.050000000000000044,average,fastANI,111
metamdbg_8915_SemiBin_61.fa,111_1,0.050000000000000044,average,fastANI,111
metamdbg_nextpolish_8915_SemiBin_189.fa,111_1,0.050000000000000044,average,fastANI,111
myloasm_8915_SemiBin_107.fa,111_1,0.050000000000000044,average,fastANI,111
flye_0942_SemiBin_95.fa,112_1,0.050000000000000044,average,fastANI,112
flye_nextpolish_0942_SemiBin_100.fa,112_1,0.050000000000000044,average,fastANI,112
hybridspades_0942_SemiBin_53.fa,112_1,0.050000000000000044,average,fastANI,112
metamdbg_0942_SemiBin_93.fa,112_1,0.050000000000000044,average,fastANI,112
metamdbg_nextpolish_0942_SemiBin_42.fa,112_1,0.050000000000000044,average,fastANI,112
myloasm_0942_SemiBin_93.fa,112_1,0.050000000000000044,average,fastANI,112
myloasm_nextpolish_0942_SemiBin_104.fa,112_1,0.050000000000000044,average,fastANI,112
opera_ms_0942_SemiBin_60.fa,112_1,0.050000000000000044,average,fastANI,112
flye_8915_SemiBin_48.fa,113_1,0.050000000000000044,average,fastANI,113
flye_nextpolish_8915_SemiBin_87.fa,113_1,0.050000000000000044,average,fastANI,113
hybridspades_8915_SemiBin_108.fa,113_1,0.050000000000000044,average,fastANI,113
flye_nextpolish_8915_SemiBin_85.fa,114_1,0.050000000000000044,average,fastANI,114
metamdbg_nextpolish_8915_SemiBin_74.fa,114_1,0.050000000000000044,average,fastANI,114
flye_4143_SemiBin_179.fa,115_1,0.050000000000000044,average,fastANI,115
flye_nextpolish_4143_SemiBin_3.fa,115_1,0.050000000000000044,average,fastANI,115
hybridspades_4143_SemiBin_132.fa,115_1,0.050000000000000044,average,fastANI,115
flye_8366_SemiBin_28.fa,115_2,0.050000000000000044,average,fastANI,115
flye_nextpolish_8366_SemiBin_81.fa,115_2,0.050000000000000044,average,fastANI,115
flye_nextpolish_8915_SemiBin_88.fa,115_2,0.050000000000000044,average,fastANI,115
hybridspades_8366_SemiBin_153.fa,115_2,0.050000000000000044,average,fastANI,115
hybridspades_8373_SemiBin_187.fa,115_2,0.050000000000000044,average,fastANI,115
metamdbg_8366_SemiBin_69.fa,115_2,0.050000000000000044,average,fastANI,115
metamdbg_nextpolish_8366_SemiBin_54.fa,115_2,0.050000000000000044,average,fastANI,115
metamdbg_nextpolish_8915_SemiBin_73.fa,115_2,0.050000000000000044,average,fastANI,115
myloasm_4143_SemiBin_22.fa,115_2,0.050000000000000044,average,fastANI,115
myloasm_nextpolish_4143_SemiBin_11.fa,115_2,0.050000000000000044,average,fastANI,115
myloasm_nextpolish_8373_SemiBin_66.fa,115_2,0.050000000000000044,average,fastANI,115
myloasm_nextpolish_8915_SemiBin_56.fa,115_2,0.050000000000000044,average,fastANI,115
opera_ms_8366_SemiBin_101.fa,115_2,0.050000000000000044,average,fastANI,115
opera_ms_8373_SemiBin_150.fa,115_2,0.050000000000000044,average,fastANI,115
opera_ms_8915_SemiBin_42.fa,115_2,0.050000000000000044,average,fastANI,115
flye_4143_SemiBin_94.fa,116_1,0.050000000000000044,average,fastANI,116
flye_nextpolish_4143_SemiBin_68.fa,116_1,0.050000000000000044,average,fastANI,116
hybridspades_4143_SemiBin_118.fa,116_1,0.050000000000000044,average,fastANI,116
metamdbg_4143_SemiBin_7.fa,116_1,0.050000000000000044,average,fastANI,116
metamdbg_nextpolish_4143_SemiBin_74.fa,116_1,0.050000000000000044,average,fastANI,116
myloasm_4143_SemiBin_24.fa,116_1,0.050000000000000044,average,fastANI,116
myloasm_nextpolish_4143_SemiBin_21.fa,116_1,0.050000000000000044,average,fastANI,116
opera_ms_4143_SemiBin_75.fa,116_1,0.050000000000000044,average,fastANI,116
flye_4143_SemiBin_23.fa,117_1,0.050000000000000044,average,fastANI,117
flye_8373_SemiBin_87.fa,117_1,0.050000000000000044,average,fastANI,117
flye_nextpolish_4143_SemiBin_33.fa,117_1,0.050000000000000044,average,fastANI,117
flye_nextpolish_8373_SemiBin_106.fa,117_1,0.050000000000000044,average,fastANI,117
hybridspades_4143_SemiBin_145.fa,117_1,0.050000000000000044,average,fastANI,117
hybridspades_8373_SemiBin_111.fa,117_1,0.050000000000000044,average,fastANI,117
metamdbg_8373_SemiBin_137.fa,117_1,0.050000000000000044,average,fastANI,117
metamdbg_nextpolish_8373_SemiBin_62.fa,117_1,0.050000000000000044,average,fastANI,117
myloasm_4143_SemiBin_113.fa,117_1,0.050000000000000044,average,fastANI,117
myloasm_8373_SemiBin_63.fa,117_1,0.050000000000000044,average,fastANI,117
myloasm_nextpolish_4143_SemiBin_96.fa,117_1,0.050000000000000044,average,fastANI,117
myloasm_nextpolish_8373_SemiBin_69.fa,117_1,0.050000000000000044,average,fastANI,117
opera_ms_4143_SemiBin_128.fa,117_1,0.050000000000000044,average,fastANI,117
opera_ms_8373_SemiBin_155.fa,117_1,0.050000000000000044,average,fastANI,117
myloasm_nextpolish_8366_SemiBin_57.fa,117_2,0.050000000000000044,average,fastANI,117
flye_8915_SemiBin_134.fa,118_1,0.050000000000000044,average,fastANI,118
flye_nextpolish_8915_SemiBin_89.fa,118_1,0.050000000000000044,average,fastANI,118
hybridspades_8915_SemiBin_98.fa,118_1,0.050000000000000044,average,fastANI,118
metamdbg_8915_SemiBin_47.fa,118_1,0.050000000000000044,average,fastANI,118
metamdbg_nextpolish_8915_SemiBin_102.fa,118_1,0.050000000000000044,average,fastANI,118
myloasm_8915_SemiBin_199.fa,118_1,0.050000000000000044,average,fastANI,118
myloasm_nextpolish_8915_SemiBin_209.fa,118_1,0.050000000000000044,average,fastANI,118
opera_ms_8915_SemiBin_120.fa,118_1,0.050000000000000044,average,fastANI,118
hybridspades_4143_SemiBin_77.fa,119_1,0.050000000000000044,average,fastANI,119
metamdbg_4143_SemiBin_41.fa,119_1,0.050000000000000044,average,fastANI,119
metamdbg_nextpolish_4143_SemiBin_98.fa,119_1,0.050000000000000044,average,fastANI,119
myloasm_4143_SemiBin_97.fa,119_1,0.050000000000000044,average,fastANI,119
myloasm_nextpolish_4143_SemiBin_89.fa,119_1,0.050000000000000044,average,fastANI,119
opera_ms_4143_SemiBin_90.fa,119_1,0.050000000000000044,average,fastANI,119
hybridspades_8373_SemiBin_97.fa,120_1,0.050000000000000044,average,fastANI,120
metamdbg_8373_SemiBin_202.fa,120_1,0.050000000000000044,average,fastANI,120
metamdbg_nextpolish_8373_SemiBin_198.fa,120_1,0.050000000000000044,average,fastANI,120
myloasm_nextpolish_8915_SemiBin_14.fa,120_1,0.050000000000000044,average,fastANI,120
opera_ms_8373_SemiBin_34.fa,120_1,0.050000000000000044,average,fastANI,120
hybridspades_8366_SemiBin_146.fa,121_1,0.050000000000000044,average,fastANI,121
hybridspades_8373_SemiBin_207.fa,121_1,0.050000000000000044,average,fastANI,121
metamdbg_nextpolish_8373_SemiBin_79.fa,121_1,0.050000000000000044,average,fastANI,121
myloasm_nextpolish_4143_SemiBin_98.fa,121_1,0.050000000000000044,average,fastANI,121
hybridspades_4143_SemiBin_138.fa,122_1,0.050000000000000044,average,fastANI,122
hybridspades_8366_SemiBin_108.fa,122_1,0.050000000000000044,average,fastANI,122
metamdbg_4143_SemiBin_1.fa,122_1,0.050000000000000044,average,fastANI,122
myloasm_4143_SemiBin_98.fa,122_1,0.050000000000000044,average,fastANI,122
opera_ms_0942_SemiBin_84.fa,122_1,0.050000000000000044,average,fastANI,122
opera_ms_4143_SemiBin_89.fa,122_1,0.050000000000000044,average,fastANI,122
opera_ms_8366_SemiBin_84.fa,122_1,0.050000000000000044,average,fastANI,122
metamdbg_nextpolish_8915_SemiBin_104.fa,123_1,0.050000000000000044,average,fastANI,123
myloasm_8915_SemiBin_215.fa,123_1,0.050000000000000044,average,fastANI,123
myloasm_nextpolish_8915_SemiBin_231.fa,123_1,0.050000000000000044,average,fastANI,123
hybridspades_8915_SemiBin_111.fa,124_1,0.050000000000000044,average,fastANI,124
metamdbg_8915_SemiBin_16.fa,124_1,0.050000000000000044,average,fastANI,124
metamdbg_nextpolish_8915_SemiBin_80.fa,124_1,0.050000000000000044,average,fastANI,124
myloasm_8915_SemiBin_161.fa,124_1,0.050000000000000044,average,fastANI,124
myloasm_nextpolish_8915_SemiBin_141.fa,124_1,0.050000000000000044,average,fastANI,124
opera_ms_8915_SemiBin_100.fa,124_1,0.050000000000000044,average,fastANI,124
flye_8366_SemiBin_67.fa,125_1,0.050000000000000044,average,fastANI,125
flye_8373_SemiBin_90.fa,125_1,0.050000000000000044,average,fastANI,125
flye_nextpolish_8366_SemiBin_30.fa,125_1,0.050000000000000044,average,fastANI,125
flye_nextpolish_8373_SemiBin_41.fa,125_1,0.050000000000000044,average,fastANI,125
hybridspades_0942_SemiBin_73.fa,125_1,0.050000000000000044,average,fastANI,125
hybridspades_8366_SemiBin_152.fa,125_1,0.050000000000000044,average,fastANI,125
hybridspades_8373_SemiBin_173.fa,125_1,0.050000000000000044,average,fastANI,125
metamdbg_8366_SemiBin_52.fa,125_1,0.050000000000000044,average,fastANI,125
metamdbg_8373_SemiBin_94.fa,125_1,0.050000000000000044,average,fastANI,125
metamdbg_nextpolish_8366_SemiBin_53.fa,125_1,0.050000000000000044,average,fastANI,125
metamdbg_nextpolish_8373_SemiBin_90.fa,125_1,0.050000000000000044,average,fastANI,125
myloasm_8373_SemiBin_167.fa,125_1,0.050000000000000044,average,fastANI,125
myloasm_nextpolish_8373_SemiBin_163.fa,125_1,0.050000000000000044,average,fastANI,125
myloasm_nextpolish_8915_SemiBin_67.fa,125_1,0.050000000000000044,average,fastANI,125
opera_ms_0942_SemiBin_75.fa,125_1,0.050000000000000044,average,fastANI,125
opera_ms_8366_SemiBin_116.fa,125_1,0.050000000000000044,average,fastANI,125
opera_ms_8373_SemiBin_88.fa,125_1,0.050000000000000044,average,fastANI,125
flye_4143_SemiBin_169.fa,126_1,0.050000000000000044,average,fastANI,126
flye_8366_SemiBin_106.fa,126_1,0.050000000000000044,average,fastANI,126
flye_8915_SemiBin_265.fa,126_1,0.050000000000000044,average,fastANI,126
flye_nextpolish_4143_SemiBin_181.fa,126_1,0.050000000000000044,average,fastANI,126
flye_nextpolish_8366_SemiBin_104.fa,126_1,0.050000000000000044,average,fastANI,126
flye_nextpolish_8373_SemiBin_49.fa,126_1,0.050000000000000044,average,fastANI,126
flye_nextpolish_8915_SemiBin_381.fa,126_1,0.050000000000000044,average,fastANI,126
hybridspades_4143_SemiBin_59.fa,126_1,0.050000000000000044,average,fastANI,126
hybridspades_8366_SemiBin_61.fa,126_1,0.050000000000000044,average,fastANI,126
hybridspades_8373_SemiBin_74.fa,126_1,0.050000000000000044,average,fastANI,126
hybridspades_8915_SemiBin_86.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_4143_SemiBin_215.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_8366_SemiBin_171.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_8373_SemiBin_176.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_8915_SemiBin_265.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_nextpolish_4143_SemiBin_186.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_nextpolish_8366_SemiBin_194.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_nextpolish_8373_SemiBin_186.fa,126_1,0.050000000000000044,average,fastANI,126
metamdbg_nextpolish_8915_SemiBin_256.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_4143_SemiBin_135.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_8366_SemiBin_380.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_8373_SemiBin_46.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_8915_SemiBin_132.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_nextpolish_4143_SemiBin_146.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_nextpolish_8366_SemiBin_398.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_nextpolish_8373_SemiBin_57.fa,126_1,0.050000000000000044,average,fastANI,126
myloasm_nextpolish_8915_SemiBin_120.fa,126_1,0.050000000000000044,average,fastANI,126
opera_ms_8366_SemiBin_92.fa,126_1,0.050000000000000044,average,fastANI,126
opera_ms_8373_SemiBin_27.fa,126_1,0.050000000000000044,average,fastANI,126
opera_ms_8915_SemiBin_33.fa,126_1,0.050000000000000044,average,fastANI,126
flye_4143_SemiBin_180.fa,127_1,0.050000000000000044,average,fastANI,127
flye_8366_SemiBin_97.fa,127_1,0.050000000000000044,average,fastANI,127
flye_nextpolish_4143_SemiBin_120.fa,127_1,0.050000000000000044,average,fastANI,127
flye_nextpolish_8366_SemiBin_98.fa,127_1,0.050000000000000044,average,fastANI,127
hybridspades_4143_SemiBin_60.fa,127_1,0.050000000000000044,average,fastANI,127
hybridspades_8366_SemiBin_63.fa,127_1,0.050000000000000044,average,fastANI,127
hybridspades_8373_SemiBin_55.fa,127_1,0.050000000000000044,average,fastANI,127
